id,sku,name,category,brand,description,unit_price,cost,stock_quantity,is_active,created_at,supplier_id
867,LG-10866,LG 38WN95C-W 38-inch Curved Ultrawide Productivity Monitor,Monitors,LG,Stunning 38-inch curved ultrawide with 3840x1600 resolution providing equivalent workspace of two 27-inch displays. Thunderbolt 3 with power delivery and USB hub integration streamlines cable management for creative professionals.,1076.97,676.92,134,1,2024-09-11T09:47:16.222Z,36
868,ASUS-10867,ASUS ProArt Display XPA2 27-inch 2K Portable Monitor,Monitors,ASUS,Lightweight 27-inch portable display with USB-C connectivity and battery support for content creators on the move. Factory-calibrated Rec.709 color accuracy ensures consistent color reproduction for video editing anywhere.,164.88,108.97,365,1,2021-05-09T19:34:57.335Z,32
869,DELL-10868,Dell P2423D 24-inch QHD IPS Business Monitor,Monitors,Dell,Professional 24-inch QHD monitor with energy-efficient ComfortView technology to reduce blue light exposure. USB-C with daisy-chaining and USB hub functionality creates a streamlined multi-monitor office workspace.,206.84,130.16,284,1,2022-10-21T10:56:15.118Z,33
870,BENQ-10869,BenQ PD2705U 27-inch 4K USB-C Calibrated Display,Monitors,BenQ,Professional 27-inch 4K monitor with hardware calibration and built-in colorimeter for sustained accuracy in photo and video work. USB-C with full power delivery supports modern laptop workflows with minimal cable clutter.,673.31,474.43,265,1,2021-11-16T02:29:47.483Z,5
871,ASUS-10870,ROG Swift PG32UQXR 32-inch 4K 144Hz HDR Esports Monitor,Monitors,ASUS ROG,Elite 32-inch 4K gaming monitor featuring 144Hz refresh rate with NVIDIA G-Sync Ultimate for ultra-responsive gameplay. DisplayHDR 1400 certification and quantum dot technology deliver stunning visuals with exceptional color accuracy.,842.46,609.7,18,1,2022-03-26T07:56:49.860Z,34
872,LG-10871,LG 24UP550-W 24-inch 4K IPS Professional Monitor,Monitors,LG,Compact 24-inch 4K IPS display perfect for content creators and designers with limited desk space. USB-C connectivity with power delivery enables single-cable connection to laptops for simplified workflows.,858.82,629.58,49,1,2021-08-26T08:16:17.819Z,9
873,ACER-10872,Acer Predator XB7 27-inch 1440p 270Hz Competitive Monitor,Monitors,Acer,Extreme performance 27-inch QHD monitor with 270Hz refresh rate and 0.5ms response time for esports professionals. NVIDIA G-Sync support and advanced backlight technology eliminate tearing and ghosting in fast-action gaming.,1113.98,878.53,93,1,2023-05-17T01:45:03.026Z,2
874,VIEW-10873,Viewsonic VG2758A 27-inch QHD Professional Display,Monitors,Viewsonic,Versatile 27-inch QHD monitor designed for professionals with USB-C docking and daisy-chaining capabilities. Factory calibration and extensive connectivity options make it ideal for multi-camera video production setups.,600.66,374.26,192,1,2024-08-14T23:27:09.805Z,37
875,MSI-10874,MSI MPG 381CQR 38-inch Curved Ultrawide Gaming Monitor,Monitors,MSI,Immersive 38-inch curved ultrawide with 3840x1600 resolution and 165Hz refresh rate for expansive gaming experiences. VA panel technology with Mini-LED backlighting provides cinema-quality contrast and deep blacks.,753.94,593.72,228,1,2024-06-22T20:21:58.702Z,22
876,EIZO-10875,Eizo FlexScan EV2780U 27-inch 4K USB-C Professional Monitor,Monitors,Eizo,"Versatile 27-inch 4K monitor with USB-C docking, daisy-chaining support, and auto-brightness adjustment for varied working environments. Factory color-calibrated and includes USB hub functionality for peripheral connectivity.",1078.42,633.73,428,1,2022-04-09T11:26:24.252Z,23
877,GIGA-10876,Gigabyte M27Q 27-inch 1440p 170Hz IPS Gaming Monitor,Monitors,Gigabyte,Balanced 27-inch QHD gaming monitor featuring 170Hz refresh rate with AMD FreeSync Premium for smooth visuals. KVM switch enables seamless switching between multiple connected devices with single keyboard and mouse.,1725.73,1161.9,459,0,2023-08-10T02:19:12.266Z,40
878,HP-10877,HP Dreamcolor Z27 27-inch DCI-P3 Color Accurate Monitor,Monitors,HP,High-end 27-inch reference monitor with DCI-P3 color gamut and hardware calibration for broadcast and cinema work. Integrated spectrophotometer with automatic calibration maintains precise color accuracy over extended periods.,463.76,313.74,450,0,2023-01-29T01:52:37.493Z,1
879,RAZE-10878,Razer Raptor 27S 27-inch 1440p 165Hz Advanced Gaming Monitor,Monitors,Razer,Premium 27-inch QHD gaming monitor with factory calibration and USB-C connectivity for modern gaming setups. Sustainable design with recycled aluminum bezels and superior eye-care technology for marathon gaming sessions.,985.42,549.77,110,0,2021-12-06T19:44:48.092Z,31
880,LENO-10879,Lenovo ThinkVision L28 28-inch 4K USB-C Business Monitor,Monitors,Lenovo,Professional 28-inch 4K monitor with USB-C power delivery supporting high-wattage laptops and mobile workstations. Integrated USB 3.1 hub and daisy-chaining capability streamline enterprise multi-monitor deployments.,682.72,417.46,454,1,2024-08-10T00:16:01.428Z,1
881,ASUS-10880,ASUS PA328QV 32-inch DCI-P3 Studio Reference Monitor,Monitors,ASUS ProArt,Premium 32-inch reference monitor with Adobe RGB and DCI-P3 color gamuts for professional video production. Hardware calibration with 14-bit LUT ensures color-critical accuracy across broadcast and theatrical workflows.,248.8,177.79,11,1,2024-04-08T13:49:08.784Z,10
882,CORS-10881,Corsair Xeneon 27QHD 27-inch 1440p 240Hz Mini-LED Monitor,Monitors,Corsair,High-performance 27-inch QHD gaming monitor with Mini-LED backlighting for superior contrast and immersive visuals. 240Hz refresh rate with ultra-low latency and customizable RGB lighting creates competitive gaming advantage.,1439.58,1129.76,420,0,2021-01-05T20:56:34.968Z,9
883,BENQ-10882,BenQ EL2870U 28-inch 4K Entertainment Monitor,Monitors,BenQ,Affordable 28-inch 4K IPS monitor perfect for movie enthusiasts and casual productivity tasks with excellent color accuracy. Built-in speakers and integrated entertainment features provide a complete multimedia experience.,1396.08,1043.68,177,1,2021-07-11T15:56:27.538Z,32
884,DELL-10883,Dell S2721DGF 27-inch 1440p 165Hz Fast IPS Gaming Monitor,Monitors,Dell,Smooth 27-inch QHD gaming monitor with fast IPS panel and 165Hz refresh rate for competitive performance at budget-friendly pricing. NVIDIA G-Sync compatibility and USB-C connectivity add modern functionality to gaming workflows.,296.46,167.05,100,1,2024-08-28T08:49:55.828Z,26
885,LG-10884,LG 24UP550-W 24-inch 4K USB-C Compact Professional Monitor,Monitors,LG,Space-saving 24-inch 4K monitor with USB-C power delivery for seamless laptop docking in confined workspaces. IPS technology and factory calibration ensure consistent color accuracy for graphic design and video editing.,201.49,137.74,273,1,2021-08-12T00:18:02.967Z,37
886,PIXI-10885,Pixio PXC279C 27-inch Curved 240Hz 1440p Gaming Monitor,Monitors,Pixio,Dynamic 27-inch curved QHD display with 240Hz refresh rate and curved VA panel for immersive gaming experiences. AMD FreeSync with excellent motion handling delivers smooth performance across popular competitive titles.,1012.06,608.08,329,1,2023-05-04T19:55:05.430Z,5
887,IIYA-10886,Iiyama PA248Q 24-inch sRGB Reference Monitor,Monitors,Iiyama,Compact 24-inch professional IPS monitor with hardware calibration and sRGB color accuracy for digital content creators. Adjustable stand with portrait mode support provides flexibility for photo retouching and artwork workflows.,1794.59,1102.05,491,1,2023-06-26T00:35:00.039Z,10
888,AOC-10887,AOC U2790VQ 27-inch 4K USB-C Professional Monitor,Monitors,AOC,Versatile 27-inch 4K IPS display with USB-C connectivity and integrated USB hub for professional multitasking. Daisy-chaining support and factory color calibration make it suitable for multi-monitor studio setups.,1400.37,915.65,46,1,2022-03-06T04:01:49.242Z,39
889,NEC-10888,NEC PA241CV 24-inch sRGB Reference Professional Monitor,Monitors,NEC,Precision 24-inch reference monitor with hardware calibration and SelfCalibrating Technology for consistent color accuracy. Compact footprint with VESA mount compatibility fits perfectly in video production and photography studios.,1680.88,926.5,196,1,2023-09-21T12:12:50.488Z,29
890,ACER-10889,Acer B247Y 24-inch Full HD Professional Monitor,Monitors,Acer,Reliable 24-inch FHD IPS monitor designed for office environments and professional workspaces with exceptional durability. Energy-efficient design with blue light filter technology promotes healthy viewing for extended work sessions.,1353.72,835.8,63,1,2021-07-27T16:30:53.677Z,26
891,CANO-10890,Canon imagePROGRAF PRO-1100,Printers & Scanners,Canon,"Professional 12-color large-format inkjet printer designed for fine art reproduction and high-quality photo printing up to 44 inches wide. Ideal for photographers, designers, and galleries seeking museum-grade output.",166.96,98.94,166,1,2024-03-24T04:04:13.698Z,38
892,XERO-10891,Xerox VersaLink C405,Printers & Scanners,Xerox,"Compact multifunction color printer combining printing, copying, and scanning capabilities for small to medium workgroups. Features intelligent color management and mobile printing support.",597.45,411.92,456,1,2024-01-29T07:34:45.970Z,14
893,FUJI-10892,Fujitsu fi-8250 Document Scanner,Printers & Scanners,Fujitsu,"High-speed departmental scanner processing up to 90 ppm for both sides, with advanced image quality enhancement and barcode detection. Perfect for document-heavy business environments.",127.47,76.59,445,1,2024-12-23T14:08:00.896Z,29
894,HP-10893,HP LaserJet Enterprise M455dn,Printers & Scanners,HP,Fast color laser printer delivering professional documents at 38 ppm with automatic duplexing and secure printing features. Engineered for busy office networks requiring reliability and speed.,650.31,450.48,331,1,2023-02-26T00:41:27.806Z,8
895,BROT-10894,Brother HL-L8360CDW,Printers & Scanners,Brother,Versatile color LED printer offering wireless connectivity and mobile printing with vibrant color output at 33 ppm. Delivers economical color printing for mid-sized workgroups.,422.33,244.36,321,1,2021-10-27T09:24:57.514Z,2
896,EPSO-10895,Epson SureColor SC-P800,Printers & Scanners,Epson,Desktop 17-inch wide professional photo printer featuring 8-color technology for museum-quality prints on various media. Ideal for fine art photographers and creative professionals seeking compact footprint solutions.,88.01,48.85,184,1,2023-04-17T22:44:00.435Z,33
897,RICO-10896,Ricoh MP C3004,Printers & Scanners,Ricoh,"Mid-volume multifunction copier combining printing, scanning, and copying at 30 ppm with advanced finishing capabilities. Designed for departmental use with intelligent workflow automation.",91.65,61.38,285,1,2022-11-07T05:08:03.116Z,11
898,KYOC-10897,Kyocera ECOSYS M6035cidn,Printers & Scanners,Kyocera,Enterprise-class color multifunction device delivering 35 ppm with exceptionally long component life and low operating costs. Engineered for sustainability-conscious organizations.,753.62,560.81,453,1,2022-01-19T09:13:12.688Z,5
899,PLUS-10898,Plustek OpticBook 3800L,Printers & Scanners,Plustek,"Book and document scanner with automatic page feeding and book edge detection for digitizing bound materials without damage. Perfect for archivists, libraries, and research institutions.",281.98,219.84,7,1,2021-07-29T09:11:00.442Z,17
900,ZEBR-10899,Zebra ZSB Series Barcode Label Printer,Printers & Scanners,Zebra,"Industrial-duty thermal label printer producing durable barcodes and shipping labels at 300 dpi resolution. Built for warehouse, logistics, and retail environments requiring rugged reliability.",798.33,439.47,273,1,2021-04-12T02:57:43.378Z,30
901,BROT-10900,Brother MFC-L8690CDW,Printers & Scanners,Brother,"All-in-one color laser printer with scanning, copying, and faxing capabilities delivering 33 ppm at professional quality. Equipped with automatic document feeder and flexible paper handling.",382.57,283.62,299,1,2021-10-20T10:53:04.498Z,14
902,KONI-10901,Konica Minolta bizhub C659,Printers & Scanners,Konica Minolta,High-capacity production system delivering 65 ppm in full color with advanced finishing options and integrated workflow solutions. Designed for print shops and large enterprise departments.,596.63,466.31,205,1,2024-06-03T05:32:00.169Z,20
903,CANO-10902,Canon imageFORMULA DR-G1100,Printers & Scanners,Canon,"Production document scanner capturing 100 ppm with advanced image processing and mixed-batch scanning capabilities. Ideal for high-volume digitization projects in banks, healthcare, and legal sectors.",240.53,159.91,129,1,2021-08-06T17:27:53.483Z,6
904,OKI-10903,Oki C911 Digital Press,Printers & Scanners,Oki,Digital printing press delivering stunning 55 ppm color output on demand with production-ready capabilities. Purpose-built for short-run commercial printing and variable data applications.,150.39,88.46,290,1,2023-01-27T10:28:09.187Z,39
905,SOLU-10904,Solutech DW Series Portable Scanner,Printers & Scanners,Solutech,Compact handheld scanner featuring wireless connectivity and real-time cloud sync for field documentation and inspection workflows. Ruggedly designed for mobile professionals in any industry.,398.58,278.62,138,1,2024-06-14T06:26:52.064Z,23
906,XERO-10905,Workcentre 5800 Series Copier,Printers & Scanners,Xerox,Workhorse high-speed copier and printer system reaching 80 ppm with advanced security features and cloud integration. Optimized for enterprise environments requiring maximum uptime.,245.72,184.76,107,1,2024-07-21T19:28:15.937Z,39
